month,hour,freq,latitude,longitude,FaA,DuA,DlA,sigmaFaA,sigmaDuA,sigmaDlA
10, 20, 0.0100, 40.0157, -105.2793, 159.4038, 4.3116, 3.7570, 2.5881, 1.0719, 1.9391
10, 20, 0.0150, 40.0157, -105.2793, 153.2369, 5.7785, 5.3230, 2.8407, 1.6918, 2.1584
10, 20, 0.0200, 40.0157, -105.2793, 148.5904, 6.6843, 6.1715, 3.0823, 2.0528, 2.2929
10, 20, 0.0250, 40.0157, -105.2793, 144.8372, 7.3109, 6.7021, 3.2895, 2.2905, 2.3849
10, 20, 0.0300, 40.0157, -105.2793, 141.6783, 7.7744, 7.0631, 3.4647, 2.4586, 2.4521
10, 20, 0.0350, 40.0157, -105.2793, 138.9459, 8.1328, 7.3228, 3.6136, 2.5834, 2.5033
10, 20, 0.0400, 40.0157, -105.2793, 136.5359, 8.4187, 7.5173, 3.7409, 2.6789, 2.5435
10, 20, 0.0500, 40.0157, -105.2793, 132.4259, 8.8464, 7.7857, 3.9465, 2.8141, 2.6020
10, 20, 0.0600, 40.0157, -105.2793, 128.9985, 9.1503, 7.9586, 4.1040, 2.9028, 2.6419
10, 20, 0.0700, 40.0157, -105.2793, 126.0585, 9.3759, 8.0763, 4.2276, 2.9634, 2.6701
10, 20, 0.0800, 40.0157, -105.2793, 123.4849, 9.5484, 8.1596, 4.3263, 3.0057, 2.6905
10, 20, 0.0900, 40.0157, -105.2793, 121.1975, 9.6833, 8.2200, 4.4062, 3.0357, 2.7054
10, 20, 0.1000, 40.0157, -105.2793, 119.1400, 9.7905, 8.2648, 4.4715, 3.0568, 2.7163
10, 20, 0.1500, 40.0157, -105.2793, 111.1656, 10.0871, 8.3678, 4.6633, 3.0921, 2.7371
10, 20, 0.2000, 40.0157, -105.2793, 105.5119, 10.1908, 8.3882, 4.7376, 3.0780, 2.7324
10, 20, 0.2500, 40.0157, -105.2793, 101.1712, 10.2133, 8.3813, 4.7588, 3.0479, 2.7181
10, 20, 0.3000, 40.0157, -105.2793, 97.6759, 10.1959, 8.3637, 4.7526, 3.0126, 2.6999
10, 20, 0.3500, 40.0157, -105.2793, 94.7696, 10.1570, 8.3415, 4.7315, 2.9762, 2.6800
10, 20, 0.4000, 40.0157, -105.2793, 92.2964, 10.1061, 8.3174, 4.7018, 2.9404, 2.6596
10, 20, 0.5000, 40.0157, -105.2793, 88.2727, 9.9867, 8.2679, 4.6305, 2.8731, 2.6192
10, 20, 0.6000, 40.0157, -105.2793, 85.1026, 9.8589, 8.2190, 4.5538, 2.8125, 2.5807
10, 20, 0.7000, 40.0157, -105.2793, 82.5150, 9.7307, 8.1717, 4.4777, 2.7583, 2.5446
10, 20, 0.8000, 40.0157, -105.2793, 80.3473, 9.6056, 8.1260, 4.4049, 2.7098, 2.5107
10, 20, 0.9000, 40.0157, -105.2793, 78.4947, 9.4848, 8.0818, 4.3362, 2.6663, 2.4791
10, 20, 1.0000, 40.0157, -105.2793, 76.8857, 9.3689, 8.0388, 4.2719, 2.6271, 2.4494
10, 20, 1.5000, 40.0157, -105.2793, 71.1140, 8.8591, 7.8378, 4.0125, 2.4780, 2.3244
10, 20, 2.0000, 40.0157, -105.2793, 67.3790, 8.4436, 7.6515, 3.8347, 2.3800, 2.2273
10, 20, 2.5000, 40.0157, -105.2793, 64.6227, 8.0955, 7.4741, 3.7137, 2.3121, 2.1482
10, 20, 3.0000, 40.0157, -105.2793, 62.4068, 7.7969, 7.3032, 3.6331, 2.2640, 2.0819
10, 20, 3.5000, 40.0157, -105.2793, 60.5158, 7.5361, 7.1373, 3.5824, 2.2295, 2.0251
10, 20, 4.0000, 40.0157, -105.2793, 58.8316, 7.3050, 6.9757, 3.5544, 2.2049, 1.9754
10, 20, 5.0000, 40.0157, -105.2793, 55.8310, 6.9101, 6.6633, 3.5477, 2.1763, 1.8923
10, 20, 6.0000, 40.0157, -105.2793, 53.1025, 6.5816, 6.3632, 3.5871, 2.1662, 1.8248
10, 20, 7.0000, 40.0157, -105.2793, 50.5143, 6.3015, 6.0736, 3.6577, 2.1681, 1.7685
10, 20, 8.0000, 40.0157, -105.2793, 48.0030, 6.0582, 5.7934, 3.7501, 2.1782, 1.7206
10, 20, 9.0000, 40.0157, -105.2793, 45.5360, 5.8438, 5.5214, 3.8584, 2.1941, 1.6792
10, 20, 10.0000, 40.0157, -105.2793, 43.0959, 5.6526, 5.2570, 3.9785, 2.2142, 1.6429
10, 20, 15.0000, 40.0157, -105.2793, 31.0701, 4.9308, 4.0286, 3.9785, 2.3489, 1.5127
10, 20, 20.0000, 40.0157, -105.2793, 19.1419, 4.4423, 2.9212, 3.9785, 2.5063, 1.4321
10, 20, 25.0000, 40.0157, -105.2793, 7.1634, 4.4423, 2.9212, 3.9785, 2.5063, 1.4321
10, 20, 30.0000, 40.0157, -105.2793, -5.0356, 4.4423, 2.9212, 3.9785, 2.5063, 1.4321
