month,hour,freq,latitude,longitude,FaA,DuA,DlA,sigmaFaA,sigmaDuA,sigmaDlA
7, 20, 0.0100, -40.0157, -105.2793, 154.1120, 3.2147, 3.0478, 2.2129, 0.9674, 0.7603
7, 20, 0.0150, -40.0157, -105.2793, 147.4987, 4.7685, 4.4088, 2.2604, 1.2773, 1.3047
7, 20, 0.0200, -40.0157, -105.2793, 142.4728, 5.7765, 5.1986, 2.4805, 1.5538, 1.5935
7, 20, 0.0250, -40.0157, -105.2793, 138.3929, 6.4916, 5.7135, 2.7258, 1.7821, 1.7671
7, 20, 0.0300, -40.0157, -105.2793, 134.9490, 7.0308, 6.0762, 2.9605, 1.9710, 1.8801
7, 20, 0.0350, -40.0157, -105.2793, 131.9650, 7.4552, 6.3460, 3.1756, 2.1293, 1.9580
7, 20, 0.0400, -40.0157, -105.2793, 129.3305, 7.7997, 6.5549, 3.3700, 2.2638, 2.0139
7, 20, 0.0500, -40.0157, -105.2793, 124.8353, 8.3289, 6.8580, 3.7029, 2.4802, 2.0869
7, 20, 0.0600, -40.0157, -105.2793, 121.0876, 8.7192, 7.0681, 3.9744, 2.6467, 2.1309
7, 20, 0.0700, -40.0157, -105.2793, 117.8755, 9.0207, 7.2229, 4.1985, 2.7785, 2.1594
7, 20, 0.0800, -40.0157, -105.2793, 115.0672, 9.2612, 7.3421, 4.3856, 2.8853, 2.1789
7, 20, 0.0900, -40.0157, -105.2793, 112.5747, 9.4577, 7.4368, 4.5434, 2.9734, 2.1929
7, 20, 0.1000, -40.0157, -105.2793, 110.3360, 9.6213, 7.5139, 4.6778, 3.0469, 2.2034
7, 20, 0.1500, -40.0157, -105.2793, 101.6986, 10.1454, 7.7532, 5.1205, 3.2802, 2.2329
7, 20, 0.2000, -40.0157, -105.2793, 95.6251, 10.4173, 7.8751, 5.3485, 3.3946, 2.2500
7, 20, 0.2500, -40.0157, -105.2793, 91.0006, 10.5713, 7.9455, 5.4697, 3.4528, 2.2646
7, 20, 0.3000, -40.0157, -105.2793, 87.3079, 10.6601, 7.9881, 5.5307, 3.4805, 2.2784
7, 20, 0.3500, -40.0157, -105.2793, 84.2635, 10.7091, 8.0138, 5.5553, 3.4902, 2.2919
7, 20, 0.4000, -40.0157, -105.2793, 81.6948, 10.7323, 8.0284, 5.5568, 3.4886, 2.3051
7, 20, 0.5000, -40.0157, -105.2793, 77.5688, 10.7308, 8.0368, 5.5190, 3.4661, 2.3303
7, 20, 0.6000, -40.0157, -105.2793, 74.3751, 10.6924, 8.0284, 5.4523, 3.4303, 2.3538
7, 20, 0.7000, -40.0157, -105.2793, 71.8144, 10.6340, 8.0104, 5.3726, 3.3888, 2.3757
7, 20, 0.8000, -40.0157, -105.2793, 69.7071, 10.5644, 7.9864, 5.2877, 3.3453, 2.3958
7, 20, 0.9000, -40.0157, -105.2793, 67.9378, 10.4884, 7.9586, 5.2016, 3.3018, 2.4143
7, 20, 1.0000, -40.0157, -105.2793, 66.4277, 10.4089, 7.9283, 5.1167, 3.2591, 2.4313
7, 20, 1.5000, -40.0157, -105.2793, 61.2537, 10.0043, 7.7605, 4.7366, 3.0707, 2.4977
7, 20, 2.0000, -40.0157, -105.2793, 58.1366, 9.6247, 7.5865, 4.4396, 2.9252, 2.5409
7, 20, 2.5000, -40.0157, -105.2793, 55.9441, 9.2790, 7.4148, 4.2124, 2.8145, 2.5680
7, 20, 3.0000, -40.0157, -105.2793, 54.2180, 8.9640, 7.2470, 4.0395, 2.7304, 2.5834
7, 20, 3.5000, -40.0157, -105.2793, 52.7371, 8.6751, 7.0833, 3.9092, 2.6666, 2.5901
7, 20, 4.0000, -40.0157, -105.2793, 51.3825, 8.4080, 6.9234, 3.8125, 2.6188, 2.5900
7, 20, 5.0000, -40.0157, -105.2793, 48.8051, 7.9270, 6.6138, 3.6958, 2.5593, 2.5746
7, 20, 6.0000, -40.0157, -105.2793, 46.2067, 7.5015, 6.3164, 3.6538, 2.5345, 2.5449
7, 20, 7.0000, -40.0157, -105.2793, 43.4951, 7.1187, 6.0295, 3.6648, 2.5339, 2.5051
7, 20, 8.0000, -40.0157, -105.2793, 40.6537, 6.7698, 5.7520, 3.7149, 2.5511, 2.4583
7, 20, 9.0000, -40.0157, -105.2793, 37.6979, 6.4486, 5.4830, 3.7947, 2.5816, 2.4063
7, 20, 10.0000, -40.0157, -105.2793, 34.6544, 6.1506, 5.2219, 3.8973, 2.6223, 2.3504
7, 20, 15.0000, -40.0157, -105.2793, 19.0574, 4.9096, 4.0173, 3.8973, 2.9180, 2.0404
7, 20, 20.0000, -40.0157, -105.2793, 4.4197, 3.9434, 2.9527, 3.8973, 3.2896, 1.7141
7, 20, 25.0000, -40.0157, -105.2793, -8.3900, 3.9434, 2.9527, 3.8973, 3.2896, 1.7141
7, 20, 30.0000, -40.0157, -105.2793, -19.4720, 3.9434, 2.9527, 3.8973, 3.2896, 1.7141
