month,hour,freq,latitude,longitude,FaA,DuA,DlA,sigmaFaA,sigmaDuA,sigmaDlA
1, 8, 0.0100, 40.0157, -105.2793, 155.4371, -0.2419, 1.6977, 3.3389, 0.9774, 0.9256
1, 8, 0.0150, 40.0157, -105.2793, 145.5300, 6.0238, 5.5823, 4.7947, 1.4401, 1.6845
1, 8, 0.0200, 40.0157, -105.2793, 138.1920, 9.1564, 7.3866, 5.5102, 1.8976, 2.1191
1, 8, 0.0250, 40.0157, -105.2793, 132.3384, 10.9531, 8.3395, 5.9098, 2.2983, 2.4040
1, 8, 0.0300, 40.0157, -105.2793, 127.4597, 12.0641, 8.8729, 6.1474, 2.6432, 2.6061
1, 8, 0.0350, 40.0157, -105.2793, 123.2730, 12.7818, 9.1752, 6.2924, 2.9406, 2.7574
1, 8, 0.0400, 40.0157, -105.2793, 119.6045, 13.2561, 9.3409, 6.3807, 3.1989, 2.8748
1, 8, 0.0500, 40.0157, -105.2793, 113.3968, 13.7800, 9.4477, 6.4589, 3.6242, 3.0452
1, 8, 0.0600, 40.0157, -105.2793, 108.2630, 13.9920, 9.4038, 6.4666, 3.9589, 3.1624
1, 8, 0.0700, 40.0157, -105.2793, 103.8872, 14.0428, 9.2931, 6.4391, 4.2286, 3.2475
1, 8, 0.0800, 40.0157, -105.2793, 100.0758, 14.0051, 9.1532, 6.3933, 4.4497, 3.3117
1, 8, 0.0900, 40.0157, -105.2793, 96.7017, 13.9173, 9.0025, 6.3382, 4.6338, 3.3614
1, 8, 0.1000, 40.0157, -105.2793, 93.6765, 13.8012, 8.8504, 6.2786, 4.7886, 3.4008
1, 8, 0.1500, 40.0157, -105.2793, 82.0207, 13.1035, 8.1728, 5.9791, 5.2866, 3.5125
1, 8, 0.2000, 40.0157, -105.2793, 73.8028, 12.4550, 7.6681, 5.7227, 5.5340, 3.5586
1, 8, 0.2500, 40.0157, -105.2793, 67.5075, 11.9148, 7.2987, 5.5129, 5.6604, 3.5785
1, 8, 0.3000, 40.0157, -105.2793, 62.4438, 11.4702, 7.0251, 5.3406, 5.7199, 3.5857
1, 8, 0.3500, 40.0157, -105.2793, 58.2375, 11.1020, 6.8197, 5.1976, 5.7396, 3.5861
1, 8, 0.4000, 40.0157, -105.2793, 54.6629, 10.7943, 6.6642, 5.0776, 5.7343, 3.5825
1, 8, 0.5000, 40.0157, -105.2793, 48.8668, 10.3134, 6.4559, 4.8888, 5.6800, 3.5691
1, 8, 0.6000, 40.0157, -105.2793, 44.3351, 9.9597, 6.3368, 4.7490, 5.5955, 3.5517
1, 8, 0.7000, 40.0157, -105.2793, 40.6799, 9.6925, 6.2730, 4.6432, 5.4977, 3.5327
1, 8, 0.8000, 40.0157, -105.2793, 37.6676, 9.4866, 6.2450, 4.5620, 5.3949, 3.5132
1, 8, 0.9000, 40.0157, -105.2793, 35.1468, 9.3255, 6.2408, 4.4992, 5.2915, 3.4938
1, 8, 1.0000, 40.0157, -105.2793, 33.0136, 9.1979, 6.2525, 4.4504, 5.1898, 3.4745
1, 8, 1.5000, 40.0157, -105.2793, 26.1102, 8.8497, 6.4186, 4.3346, 4.7330, 3.3844
1, 8, 2.0000, 40.0157, -105.2793, 22.7862, 8.7263, 6.6230, 4.3273, 4.3694, 3.3040
1, 8, 2.5000, 40.0157, -105.2793, 21.3199, 8.6847, 6.8047, 4.3668, 4.0826, 3.2313
1, 8, 3.0000, 40.0157, -105.2793, 20.9323, 8.6740, 6.9517, 4.4290, 3.8552, 3.1644
1, 8, 3.5000, 40.0157, -105.2793, 21.2040, 8.6727, 7.0639, 4.5025, 3.6742, 3.1020
1, 8, 4.0000, 40.0157, -105.2793, 21.8841, 8.6711, 7.1446, 4.5815, 3.5298, 3.0433
1, 8, 5.0000, 40.0157, -105.2793, 23.8796, 8.6518, 7.2262, 4.7446, 3.3248, 2.9346
1, 8, 6.0000, 40.0157, -105.2793, 26.1546, 8.6030, 7.2230, 4.9057, 3.2013, 2.8348
1, 8, 7.0000, 40.0157, -105.2793, 28.3284, 8.5246, 7.1553, 5.0605, 3.1361, 2.7419
1, 8, 8.0000, 40.0157, -105.2793, 30.1992, 8.4195, 7.0374, 5.2075, 3.1139, 2.6545
1, 8, 9.0000, 40.0157, -105.2793, 31.6595, 8.2912, 6.8803, 5.3466, 3.1247, 2.5716
1, 8, 10.0000, 40.0157, -105.2793, 32.6551, 8.1431, 6.6919, 5.4781, 3.1611, 2.4926
1, 8, 15.0000, 40.0157, -105.2793, 30.4709, 7.1927, 5.4511, 5.4781, 3.5817, 2.1401
1, 8, 20.0000, 40.0157, -105.2793, 18.3112, 6.0364, 3.9501, 5.4781, 4.2083, 1.8362
1, 8, 25.0000, 40.0157, -105.2793, 0.0562, 6.0364, 3.9501, 5.4781, 4.2083, 1.8362
1, 8, 30.0000, 40.0157, -105.2793, -20.3935, 6.0364, 3.9501, 5.4781, 4.2083, 1.8362
